-0.7552,-0.0152,0.0000,0.0000,0.0000,-0.0270,-0.0006,-0.0664,0.0000,0.0000,-0.0284,-0.0032,-0.0697,0.0000,0.0000
-0.0820,0.3914,0.0000,0.0000,0.0000,0.0003,0.0098,0.0067,0.0000,0.0000,0.0009,0.0113,0.0084,0.0000,0.0000
-0.0696,-0.3791,0.0000,0.0000,0.0000,0.0006,-0.0094,0.0070,0.0000,0.0000,0.0002,-0.0106,0.0057,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0002,0.0098,0.0000,0.0000,0.0000,-0.2721,0.4090,-0.4377,0.0000,0.0000,-0.0024,0.0069,-0.0038,0.0000,0.0000
0.0007,-0.0094,0.0000,0.0000,0.0000,-0.2667,-0.4036,-0.4555,0.0000,0.0000,-0.0029,-0.0071,-0.0055,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0001,0.0106,0.0000,0.0000,0.0000,-0.0025,0.0068,-0.0042,0.0000,0.0000,-0.2631,0.4337,-0.4116,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
